Banco;ID;Emp;Tipo;Regra;Descricao;Debito;D-Terc;D-C/C;Credito;C-Terc;C-C/C;Historico
237;2167;9999;D;COM;ADIANT 13SALARIO VIA NET;1191201;;;#BCO;;;ADIANT 13SALARIO VIA NET
237;2750;9999;D;COM;ADIANT SALARIO VIA NET;1191201;;;#BCO;;;ADIANT SALARIO VIA NET
237;12296;9999;D;COM;ADIANTAMENTO DE DIARIAS;1191201;;;#BCO;;;ADIANTAMENTO DE DIARIAS
237;135;9999;D;COM;ADITAMENTO OPER DESCONTO;1191201;;;#BCO;;;ADITAMENTO OPER DESCONTO
237;5798;9999;C;COM;AMEX CREDITO BCO BRADESCO CARTOES S/A PAGFO;#BCO;;;1191101;;;AMEX CREDITO BCO BRADESCO CARTOES S/A PAGFO
237;1270;9999;C;COM;ANTECIPACAO DE CARTAO;#BCO;;;11211;151299;;ANTECIPACAO DE CARTAO
237;12804;9999;D;COM;APLI. INVEST FAC;500545;;;100481;;;APLI. INVEST FAC
237;12582;9999;D;COM;APLIC.INVEST FACIL;05965;;;#BCO;;;APLIC.INVEST FACIL
237;6065;9999;D;COM;APLIC.INVEST PLUS;05246;;;#BCO;;;APLIC.INVEST PLUS
237;1127;9999;D;COM;APLICACAO AUTOMATICA;05231;;;#BCO;;;APLICACAO AUTOMATICA
237;12727;9999;D;COM;APLICACAO CDB;05560;;;#BCO;;;APLICACAOATE DE INVESTIMENTOS
237;1215;9999;D;COM;APLICACAO EM FUNDOS;1191301;;;#BCO;;;APLICACAO EM FUNDOS
237;158;9999;D;COM;APLICACAO EM FUNDOS BRAD E FICFIDI TOP;05024;;;#BCO;;;APLICACAO EM FUNDOS BRAD E FICFIDI TOP
237;6263;9999;D;COM;APLICACAO EM FUNDOS FIC RF DI HIPERFUNDO;05123;;;#BCO;;;APLICACAO EM FUNDOS FIC RF DI HIPERFUNDO
237;3703;9999;D;COM;APLICACAO EM FUNDOS FICFIRF DI SPECIAL;05024;;;#BCO;;;APLICACAO EM FUNDOS FICFIRF DI SPECIAL
237;11593;9999;D;COM;APLICACAO EM FUNDOS FICFIRF SIMPLES ONIX;05001;;;#BCO;;;APLICACAO EM FUNDOS FICFIRF SIMPLES ONIX
237;12619;9999;D;COM;APLICACAO EM FUNDOS SIMPLES AUTOM;05983;;;00987;;;APLICACAO EM FUNDOS SIMPLES AUTOM
237;1129;9999;D;COM;APLICACAO EM PAPEIS;11812;;;#BCO;;;APLICACAO EM PAPEIS
237;11767;9999;C;COM;APLICACAO INVESTIMENTOS;1100003;;;#BCO;;;APLICACAO INVESTIMENTOS
237;140;9999;D;COM;APLICACAO MERCADO ABERTO;11812;;;#BCO;;;APLICACAO MERCADO ABERTO
237;3527;9999;D;COM;APLICACOES EM PAPEIS;05005;;;#BCO;;;APLICACOES EM PAPEIS
237;1568;9999;D;COM;AQUISICAO/DEVOLUCAO-SEG.;1191201;;;#BCO;;;AQUISICAO/DEVOLUCAO-SEG.
237;2896;9999;C;COM;BAIXA AUTOMAT POUPANCA*;#BCO;;;05011;;;BAIXA AUTOMAT POUPANCA*
237;11578;9999;C;COM;BAIXA AUTOMATICA FUNDOS;00010;;;05001;;;BAIXA AUTOMATICA FUNDOS
237;84;9999;D;COM;BAIXA OPERACAO DESCONTO;5713003;;;#BCO;;;BAIXA OPERACAO DESCONTO
237;2185;9999;D;COM;BLOQUEIO-ORDEM JUDICIAL;12112;;;#BCO;;;BLOQUEIO-ORDEM JUDICIAL
237;4247;9999;D;COM;BLOQUEIO-ORDEM JUDICIAL OFICIO;12112;;;#BCO;;;BLOQUEIO-ORDEM JUDICIAL OFICIO
237;1264;9999;D;COM;BRADESCO NET EMPRESA INTERNET  GARE;1191201;;;#BCO;;;BRADESCO NET EMPRESA INTERNET  GARE
237;157;9999;D;COM;BRADESCO NET EMPRESA INTERNET  GARE-DR;1191201;;;#BCO;;;BRADESCO NET EMPRESA INTERNET  GARE-DR
237;582;9999;D;COM;BRADESCO NET EMPRESA INTERNET  GARE-ICMS;1191201;;;#BCO;;;BRADESCO NET EMPRESA INTERNET  GARE-ICMS
237;4147;9999;D;COM;BRADESCO NET EMPRESA INTERNET GARE-ICMS;1191201;;;#BCO;;;BRADESCO NET EMPRESA INTERNET GARE-ICMS
237;938;9999;D;COM;BRADESCO NET EMPRESA NET EMPRESA;1191201;;;#BCO;;;BRADESCO NET EMPRESA NET EMPRESA
237;12587;9999;D;COM;BRADESCO NET EMPRESA NET EMPRESA DARF 0220;1191201;;;#BCO;;;BRADESCO NET EMPRESA NET EMPRESA DARF 0220
237;143;9999;D;COM;BRADESCO NET EMPRESA NET EMPRESA DARF 0473;1191201;;;#BCO;;;BRADESCO NET EMPRESA NET EMPRESA DARF 0473
237;40;9999;D;COM;BRADESCO NET EMPRESA NET EMPRESA DARF 0561;1191201;;;#BCO;;;BRADESCO NET EMPRESA NET EMPRESA DARF 0561
237;11597;9999;D;COM;BRADESCO NET EMPRESA NET EMPRESA DARF 1070;1191201;;;#BCO;;;BRADESCO NET EMPRESA NET EMPRESA DARF 1070
237;118;9999;D;COM;BRADESCO NET EMPRESA NET EMPRESA DARF 1708;1191201;;;#BCO;;;BRADESCO NET EMPRESA NET EMPRESA DARF 1708
237;116;9999;D;COM;BRADESCO NET EMPRESA NET EMPRESA DARF 2089;1191201;;;#BCO;;;BRADESCO NET EMPRESA NET EMPRESA DARF 2089
237;41;9999;D;COM;BRADESCO NET EMPRESA NET EMPRESA DARF 2172;1191201;;;#BCO;;;BRADESCO NET EMPRESA NET EMPRESA DARF 2172
237;117;9999;D;COM;BRADESCO NET EMPRESA NET EMPRESA DARF 2372;1191201;;;#BCO;;;BRADESCO NET EMPRESA NET EMPRESA DARF 2372
237;11579;9999;D;COM;BRADESCO NET EMPRESA NET EMPRESA DARF 4737;1191201;;;#BCO;;;BRADESCO NET EMPRESA NET EMPRESA DARF 4737
237;11580;9999;D;COM;BRADESCO NET EMPRESA NET EMPRESA DARF 4750;1191201;;;#BCO;;;BRADESCO NET EMPRESA NET EMPRESA DARF 4750
237;12444;9999;D;COM;BRADESCO NET EMPRESA NET EMPRESA DARF 5123;1191201;;;#BCO;;;BRADESCO NET EMPRESA NET EMPRESA DARF 5123
237;136;9999;D;COM;BRADESCO NET EMPRESA NET EMPRESA DARF 5856;1191201;;;#BCO;;;BRADESCO NET EMPRESA NET EMPRESA DARF 5856
237;73;9999;D;COM;BRADESCO NET EMPRESA NET EMPRESA DARF 5952;1191201;;;#BCO;;;BRADESCO NET EMPRESA NET EMPRESA DARF 5952
237;12588;9999;D;COM;BRADESCO NET EMPRESA NET EMPRESA DARF 6012;1191201;;;#BCO;;;BRADESCO NET EMPRESA NET EMPRESA DARF 6012
237;515;9999;D;COM;BRADESCO NET EMPRESA NET EMPRESA DARF 6621;1191201;;;#BCO;;;BRADESCO NET EMPRESA NET EMPRESA DARF 6621
237;137;9999;D;COM;BRADESCO NET EMPRESA NET EMPRESA DARF 6912;1191201;;;#BCO;;;BRADESCO NET EMPRESA NET EMPRESA DARF 6912
237;119;9999;D;COM;BRADESCO NET EMPRESA NET EMPRESA DARF 8045;1191201;;;#BCO;;;BRADESCO NET EMPRESA NET EMPRESA DARF 8045
237;42;9999;D;COM;BRADESCO NET EMPRESA NET EMPRESA DARF 8109;1191201;;;#BCO;;;BRADESCO NET EMPRESA NET EMPRESA DARF 8109
237;4239;9999;C;COM;BX AUTOMATICA APLICACOES;#BCO;;;05203;;;BX AUTOMATICA APLICACOES
237;824;9999;D;COM;BX.ANT.FINANC/EMP-DBTP AMORTIZ. SALDO ;1191201;;;#BCO;;;BX.ANT.FINANC/EMP-DBTP AMORTIZ. SALDO 
237;511;9999;D;COM;CAMBIO EXPORTACAO;1191201;;;#BCO;;;CAMBIO EXPORTACAO
237;12867;9999;C;COM;CAMBIO EXPORTACAO CAMBIO EXP CTR   000000446216531;#BCO;;;1191101;;;CAMBIO EXPORTACAO CAMBIO EXP CTR   000000446216531
237;510;9999;D;COM;CAMBIO FINANCEIRO;1191201;;;#BCO;;;CAMBIO FINANCEIRO
237;138;9999;D;COM;CAMBIO IMPORTACAO;1191201;;;#BCO;;;CAMBIO IMPORTACAO
237;147;9999;D;COM;CAP.GIRO CURTO PRAZO;1191201;;;#BCO;;;CAP.GIRO CURTO PRAZO
237;3296;9999;D;COM;CARGA CARTAO TRANSPORTES ;1191201;;;#BCO;;;CARGA CARTAO TRANSPORTES 
237;3016;9999;D;COM;CARNET ESPECIE;1191201;;;#BCO;;;CARNET ESPECIE
237;2904;9999;D;COM;CARTAO CREDITO ANUIDADE;1191201;;;#BCO;;;CARTAO CREDITO ANUIDADE
237;3528;9999;D;COM;CARTAO VISA ELECTRON;1191201;;;#BCO;;;CARTAO VISA ELECTRON
237;3;9999;D;COM;CHEQUE;1191201;;;#BCO;;;CHEQUE
237;4275;9999;D;COM;CHEQUE COMPENSADO;1191201;;;#BCO;;;CHEQUE COMPENSADO
237;4132;9999;D;COM;CHEQUE ESPECIE;1191201;;;#BCO;;;CHEQUE ESPECIE
237;58;9999;D;COM;CHQ.;11411;;;#BCO;;;CHQ.
237;9412;9999;C;COM;CIELO AMEX CIELO SA;#BCO;;;1191101;;;CIELO AMEX CIELO SA
237;10239;9999;C;COM;CIELO HIPER CREDITO CIELO SA;#BCO;;;1191101;;;CIELO HIPER CREDITO CIELO SA
237;89;9999;C;COM;CIELO VDA CREDITO DINERS;#BCO;;;1191101;;;CIELO VDA CREDITO DINERS
237;988;9999;C;COM;CIELO VDA CREDITO DINERS CIA BRAS DE MEIOS DE PAGAMENTO;#BCO;;;1191101;;;CIELO VDA CREDITO DINERS CIA BRAS DE MEIOS DE PAGAMENTO
237;823;9999;C;COM;CIELO VDA CREDITO ELO CIA BRAS DE MEIOS DE PAGAMENTO;#BCO;;;1191101;;;CIELO VDA CREDITO ELO CIA BRAS DE MEIOS DE PAGAMENTO
237;10238;9999;C;COM;CIELO VDA CREDITO ELO CIELO SA;#BCO;;;1191101;;;CIELO VDA CREDITO ELO CIELO SA
237;81;9999;C;COM;CIELO VDA CREDITO MASTER;#BCO;;;1191101;;;CIELO VDA CREDITO MASTER
237;746;9999;C;COM;CIELO VDA CREDITO MASTER CIA BRAS DE MEIOS DE PAGAMENTO;#BCO;;;1191101;;;CIELO VDA CREDITO MASTER CIA BRAS DE MEIOS DE PAGAMENTO
237;145;9999;C;COM;CIELO VDA DEBITO;#BCO;;;1191101;;;CIELO VDA DEBITO
237;619;9999;C;COM;CIELO VDA DEBITO ELO CIA BRAS DE MEIOS DE PAGAMENTO;#BCO;;;1191101;;;CIELO VDA DEBITO ELO CIA BRAS DE MEIOS DE PAGAMENTO
237;80;9999;C;COM;CIELO VDA DEBITO MASTER;#BCO;;;1191101;;;CIELO VDA DEBITO MASTER
237;146;9999;C;COM;CIELO VDA DEBITO MASTER CIA BRAS DE MEIOS DE PAGAMENTO;#BCO;;;1191101;;;CIELO VDA DEBITO MASTER CIA BRAS DE MEIOS DE PAGAMENTO
237;3582;9999;C;COM;COBR RATEIO DE CREDITO;#BCO;;;1191101;;;COBR RATEIO DE CREDITO
237;943;9999;D;COM;COMISSAO SOBRE FIANCAS;5713003;;;#BCO;;;COMISSAO SOBRE FIANCAS
237;520;9999;D;COM;COMISSAO SOBRE FIANCAS ENCARGO ANTECIPADO;5715002;;;#BCO;;;COMISSAO SOBRE FIANCAS ENCARGO ANTECIPADO
237;76;9999;D;COM;COMISSAO VENDAS CARTAO;52411;;;#BCO;;;COMISSAO VENDAS CARTAO
237;4020;9999;D;COM;CONTA DE AGUA E ESGOTO INTERNET;1191201;;;#BCO;;;CONTA DE AGUA E ESGOTO INTERNET
237;12566;9999;D;COM;CONTA DE AGUA SABESP;1191201;;;#BCO;;;CONTA DE AGUA SABESP
237;3535;9999;D;COM;CONTA DE AGUA SABESP-0550794310;1191201;;;#BCO;;;CONTA DE AGUA SABESP-0550794310
237;6270;9999;D;COM;CONTA DE GAS INTERNET --COMGAS/SP;1191201;;;#BCO;;;CONTA DE GAS INTERNET --COMGAS/SP
237;4108;9999;D;COM;CONTA DE LUZ B.D.N.-ELETROPAULO METROP.;1191201;;;#BCO;;;CONTA DE LUZ B.D.N.-ELETROPAULO METROP.
237;12836;9999;D;COM;CONTA DE LUZ CPFL PIRATININGA/SP;1191201;;;#BCO;;;CONTA DE LUZ CPFL PIRATININGA/SP
237;92;9999;D;COM;CONTA DE LUZ ELETROPAULO/SP;1191201;;;#BCO;;;CONTA DE LUZ ELETROPAULO/SP
237;11595;9999;D;COM;CONTA DE LUZ INTERNET --ENERSUL/MS;1191201;;;#BCO;;;CONTA DE LUZ INTERNET --ENERSUL/MS
237;59;9999;D;COM;CONTA DE TELEFONE;1191201;;;#BCO;;;CONTA DE TELEFONE
237;12563;9999;D;COM;CONTA DE TELEFONE INTERNET --CLARO S.A.;1191201;;;#BCO;;;CONTA DE TELEFONE INTERNET --CLARO S.A.
237;6194;9999;D;COM;CONTA DE TELEFONE INTERNET --CLARO SP DDD 11;1191201;;;#BCO;;;CONTA DE TELEFONE INTERNET --CLARO SP DDD 11
237;6242;9999;D;COM;CONTA DE TELEFONE INTERNET --TELEFONICA BRASIL S;1191201;;;#BCO;;;CONTA DE TELEFONE INTERNET --TELEFONICA BRASIL S
237;6186;9999;D;COM;CONTA DE TELEFONE INTERNET --TELEFONICA/SP;1191201;;;#BCO;;;CONTA DE TELEFONE INTERNET --TELEFONICA/SP
237;6083;9999;D;COM;CONTA DE TELEFONE INTERNET --VIVO/SP;1191201;;;#BCO;;;CONTA DE TELEFONE INTERNET --VIVO/SP
237;4804;9999;D;COM;COOBRIGACAO DESCONTO DIVERSOS RECEBIMENTOS;1191201;;;#BCO;;;COOBRIGACAO DESCONTO DIVERSOS RECEBIMENTOS
237;83;9999;D;COM;DEB DESCONTO DUPLICATAS;1191201;;;#BCO;;;DEB DESCONTO DUPLICATAS
237;15;9999;D;COM;DEBITO AUTOMATICO;1191201;;;#BCO;;;DEBITO AUTOMATICO
237;133;9999;D;COM;DEBITO DESCONTO CHEQUES;1191201;;;#BCO;;;DEBITO DESCONTO CHEQUES
237;822;9999;D;COM;DEBITO P/ORDEM DE FIRMAS CIELO;1191201;;;#BCO;;;DEBITO P/ORDEM DE FIRMAS CIELO
237;4276;9999;C;COM;DEBITO P/ORDEM DE FIRMAS CIELO S/A TEL.0800.570-8472;#BCO;;;1191101;;;DEBITO P/ORDEM DE FIRMAS CIELO S/A TEL.0800.570-8472
237;12875;9999;C;COM;DEP CHEQUE ATM AG00511MAQ036671SEQ06164;1191201;;;#BCO;;;DEP CHEQUE ATM AG00511MAQ036671SEQ06164
237;11581;9999;C;COM;DEP CHQ NET EMPRESA CRD DEP CH NET EMPRESA FIEL;#BCO;;;1191101;;;DEP CHQ NET EMPRESA CRD DEP CH NET EMPRESA FIEL
237;12814;9999;C;COM;DEP CORBAN DINHEIRO;#BCO;;;1191101;;;DEP CORBAN DINHEIRO
237;5795;9999;C;COM;DEP DINH C/C ;#BCO;;;1191101;;;DEP DINH C/C 
237;71;9999;C;COM;DEP DINH CORRESP BANC;#BCO;;;1191301;;;DEP DINH CORRESP BANC
237;3632;9999;C;COM;DEP DINH CORRESP BANC O PROPRIO FAVORECIDO;#BCO;;;1191101;;;DEP DINH CORRESP BANC O PROPRIO FAVORECIDO
237;12815;9999;C;COM;DEP DINHEIRO;#BCO;;;1191101;;;DEP DINHEIRO
237;12711;9999;C;COM;DEP DINHEIRO P/ TERC ;#BCO;;;1191101;;;DEP DINHEIRO P/ TERC 
237;12709;9999;C;COM;DEP DINHEIRO P/ TERC BDN AG00376MAQ040981SEQ06006;#BCO;;;1191101;;;DEP DINHEIRO P/ TERC BDN AG00376MAQ040981SEQ06006
237;12860;9999;C;COM;DEP DISPONIVEL INT AG *154435158000053;#BCO;;;1191101;;;DEP DISPONIVEL INT AG *154435158000053
237;12712;9999;C;COM;DEP ENTRE ;#BCO;;;1191101;;;DEP ENTRE 
237;66;9999;D;COM;DEP. IDENT. DP;1191201;;;#BCO;;;DEP. IDENT. DP
237;11089;9999;C;COM;DEP.DINHEIRO ;#BCO;;;1191101;;;DEP.DINHEIRO 
237;12710;9999;C;COM;DEPOS C/C DINHEIRO ;#BCO;;;1191101;;;DEPOS C/C DINHEIRO 
237;4598;9999;C;COM;DEPOS ENTRE AGS CHEQUE O PROPRIO FAVORECIDO;#BCO;;;1191101;;;DEPOS ENTRE AGS CHEQUE O PROPRIO FAVORECIDO
237;12636;9999;C;COM;DEPOS ENTRE AGS DINHEIRO;#BCO;;;1191101;;;DEPOS ENTRE AGS DINHEIRO
237;6089;9999;C;COM;DEPOS ENTRE AGS DINHEIRO O PROPRIO FAVORECIDO;#BCO;;;1191101;;;DEPOS ENTRE AGS DINHEIRO O PROPRIO FAVORECIDO
237;12637;9999;C;COM;DEPOSIT TRANSFER BDN;#BCO;;;1191101;;;DEPOSIT TRANSFER BDN
237;4097;9999;D;COM;DEPOSIT TRANSFER BDN A. J. da Silveira Lima Me;1191201;;;#BCO;;;DEPOSIT TRANSFER BDN A. J. da Silveira Lima Me
237;4611;9999;C;COM;DEPOSITO C/C AUTOAT;#BCO;;;1191101;;;DEPOSITO C/C AUTOAT
237;6243;9999;C;COM;DEPOSITO C/C BDN;#BCO;;;1191101;;;DEPOSITO C/C BDN
237;11582;9999;C;COM;DEPOSITO CHEQUE C/C-BDN;#BCO;;;1191101;;;DEPOSITO CHEQUE C/C-BDN
237;4111;9999;C;COM;DEPOSITO EM CHEQUE O PROPRIO FAVORECIDO;#BCO;;;1191101;;;DEPOSITO EM CHEQUE O PROPRIO FAVORECIDO
237;12702;9999;C;COM;DEPOSITO EM DINHEIRO;#BCO;;;1191101;;;DEPOSITO EM DINHEIRO
237;4672;9999;C;COM;DEPOSITO EM DINHEIRO ANTONIO C. N. S. C. C. -. E.;#BCO;;;1191101;;;DEPOSITO EM DINHEIRO ANTONIO C. N. S. C. C. -. E.
237;6084;9999;C;COM;DEPOSITO EM DINHEIRO O PROPRIO FAVORECIDO;#BCO;;;1191101;;;DEPOSITO EM DINHEIRO O PROPRIO FAVORECIDO
237;1079;9999;C;COM;DESBLOQ.ORDEM JUDICIAL;#BCO;;;12112;;;DESBLOQ.ORDEM JUDICIAL
237;4248;9999;C;COM;DESBLOQ.ORDEM JUDICIAL OFICIO;#BCO;;;12112;;;DESBLOQ.ORDEM JUDICIAL OFICIO
237;122;9999;C;COM;DESCONTO DE CHEQUES;#BCO;;;1191101;;;DESCONTO DE CHEQUES
237;585;9999;D;COM;DESCONTO DE ORPAG;1191201;;;#BCO;;;DESCONTO DE ORPAG
237;88;9999;C;COM;DESCONTO ESCRITURAL;#BCO;;;1191101;;;DESCONTO ESCRITURAL
237;64;9999;D;COM;DESP CARTORARIAS DBTP;5713003;;;#BCO;;;DESP CARTORARIAS DBTP
237;12250;9999;D;COM;DESPESAS DE PROTESTO;5311155;;;#BCO;;;DESPESAS DE PROTESTO
237;1329;9999;D;COM;DESPESAS LCTOS.INTERNOS;1191201;;;#BCO;;;DESPESAS LCTOS.INTERNOS
237;65;9999;D;COM;DESPESAS.OPER.CREDITO;5713003;;;#BCO;;;DESPESAS.OPER.CREDITO
237;19;9999;C;COM;DEVOL CHQ;#BCO;;;1191101;;;DEVOL CHQ
237;70;9999;D;COM;DEVOL.CHEQUE DEPOSITADO;1191101;;;#BCO;;;DEVOL.CHEQUE DEPOSITADO
237;7252;9999;D;COM;DEVOL.CHEQUE DEPOSITADO* 11-CHQ.S/FUNDOS 1A.APRES.;1191101;;;#BCO;;;DEVOL.CHEQUE DEPOSITADO* 11-CHQ.S/FUNDOS 1A.APRES.
237;4614;9999;D;COM;DEVOL.CHEQUE DEPOSITADO* CHQ.S/FUNDOS 1A.APRES.;1191101;;;#BCO;;;DEVOL.CHEQUE DEPOSITADO* CHQ.S/FUNDOS 1A.APRES.
237;2901;9999;C;COM;DEVOLUCAO CHEQUE SUSTADO EXTRAVIO/OUTROS;#BCO;;;1191101;;;DEVOLUCAO CHEQUE SUSTADO EXTRAVIO/OUTROS
237;20;9999;C;COM;DEVOLUCAO CHQ;#BCO;;;1191101;;;DEVOLUCAO CHQ
237;12859;9999;C;COM;DEVOLUCAO PIX REM: KALUNGA SA 24/10;#BCO;;;1191101;;;DEVOLUCAO PIX REM: KALUNGA SA            24/10
237;12829;9999;C;COM;DEVOLUCAO PIX REM: KARINA ROCHA OKUDAIRA 02/03;#BCO;;;11531;;;DEVOLUCAO PIX REM: KARINA ROCHA OKUDAIRA 02/03
237;12837;9999;C;COM;DEVOLUCAO PIX REM: SUPERMERCADO IPERO ;#BCO;;;11531;;;DEVOLUCAO PIX REM: SUPERMERCADO IPERO 
237;6264;9999;D;COM;DIFERENCA RECOL.NUM.DOM.;1191201;;;#BCO;;;DIFERENCA RECOL.NUM.DOM.
237;375;9999;C;COM;DOC CREDITO AUTOMATICO* NOBELPLAST EMBALAGENS LTDA;#BCO;;;1191301;;;DOC CREDITO AUTOMATICO* NOBELPLAST EMBALAGENS LTDA
237;1132;9999;C;COM;DOC CREDITO AUTOMATICO* SCREENS DO BRASIL F INDL LTDA;#BCO;;;1191301;;;DOC CREDITO AUTOMATICO* SCREENS DO BRASIL F INDL LTDA
237;2053;9999;C;COM;DOC DEVOLVIDO;#BCO;;;1191101;;;DOC DEVOLVIDO
237;6123;9999;D;COM;DOC INT 401342;1191201;;;#BCO;;;DOC INT 401342
237;694;9999;C;COM;DOC/TED DEVOLVIDO;#BCO;;;1191101;;;DOC/TED DEVOLVIDO
237;36;9999;D;COM;DOC/TED INTERNET DOC INTERNET;5713003;;;#BCO;;;DOC/TED INTERNET DOC INTERNET
237;98;9999;D;COM;DOC/TED INTERNET TARIFA BANCARIA;5713003;;;#BCO;;;DOC/TED INTERNET TARIFA BANCARIA
237;11531;9999;D;COM;DOC/TED INTERNET TED INTERNET;5713003;;;#BCO;;;DOC/TED INTERNET TED INTERNET
237;82;9999;D;COM;DOC/TED PESSOAL DOC PESSOAL;5713003;;;#BCO;;;DOC/TED PESSOAL DOC PESSOAL
237;5;9999;D;COM;DOC/TED PESSOAL TED PESSOAL;5713003;;;#BCO;;;DOC/TED PESSOAL TED PESSOAL
237;139;9999;D;COM;DOC-D HOME BANKING;1191301;;;#BCO;;;DOC-D HOME BANKING
237;112;9999;D;COM;DOC-D HOME BANKING* DEST.FLDA COMERCIO E CONFECCAO D;1191301;;;#BCO;;;DOC-D HOME BANKING* DEST.FLDA COMERCIO E CONFECCAO D
237;12868;9999;D;COM;EDICAO CONTRATO CAMBIO CAMBIO EXP CTR   000000446216531;1191201;;;#BCO;;;EDICAO CONTRATO CAMBIO CAMBIO EXP CTR   000000446216531
237;16;9999;D;COM;ENCARGO;5713003;;;#BCO;;;ENCARGO
237;7240;9999;D;COM;ENCARGO SALDO VINCULADO;5713003;;;#BCO;;;ENCARGO SALDO VINCULADO
237;109;9999;D;COM;ENCARGOS C GARANTIDA ENCARGO;5715002;;;#BCO;;;ENCARGOS C GARANTIDA ENCARGO
237;108;9999;D;COM;ENCARGOS C GARANTIDA IOF;5713002;;;#BCO;;;ENCARGOS C GARANTIDA IOF
237;110;9999;D;COM;ENCARGOS C GARANTIDA LIMITE/UTILIZ.;5715002;;;#BCO;;;ENCARGOS C GARANTIDA LIMITE/UTILIZ.
237;96;9999;C;COM;ENCARGOS LIMITE CREDITO;#BCO;;;1191101;;;ENCARGOS LIMITE CREDITO
237;12799;9999;D;COM;ENERGIA RESERVA;1191201;;;#BCO;;;ENERGIA RESERVA
237;12855;9999;C;COM;ESTORNO;#BCO;;;1191101;;;ESTORNO
237;130;9999;C;COM;ESTORNO DE LANCAMENTO;#BCO;;;1191201;;;ESTORNO DE LANCAMENTO
237;123;9999;D;COM;ESTORNO DE LANCAMENTO* DIVERSOS RECEBIMENTOS;1191201;;;#BCO;;;ESTORNO DE LANCAMENTO* DIVERSOS RECEBIMENTOS
237;60;9999;C;COM;ESTORNO TARIFAS;#BCO;;;5713003;;#CCC;ESTORNO TARIFAS
237;63;9999;D;COM;GASTOS CARTAO DE CREDITO;1191201;;;#BCO;;;GASTOS CARTAO DE CREDITO
237;9901;9999;C;COM;GETNET AMEX CREDITO GETNET ADQUIRENCIA E SERVICOS;#BCO;;;1191101;;;GETNET AMEX CREDITO GETNET ADQUIRENCIA E SERVICOS
237;9900;9999;C;COM;GETNET ELO CREDITO GETNET ADQUIRENCIA E SERVICOS;#BCO;;;1191101;;;GETNET ELO CREDITO GETNET ADQUIRENCIA E SERVICOS
237;5837;9999;C;COM;GETNET ELO DEBITO GETNET ADQUIRENCIA E SERVICOS;#BCO;;;1191101;;;GETNET ELO DEBITO GETNET ADQUIRENCIA E SERVICOS
237;9902;9999;C;COM;GETNET HIPER CREDITO GETNET ADQUIRENCIA E SERVICOS;#BCO;;;1191101;;;GETNET HIPER CREDITO GETNET ADQUIRENCIA E SERVICOS
237;5838;9999;C;COM;GETNET MASTER CREDITO GETNET ADQUIRENCIA E SERVICOS;#BCO;;;1191101;;;GETNET MASTER CREDITO GETNET ADQUIRENCIA E SERVICOS
237;5839;9999;C;COM;GETNET MASTER DEBITO GETNET ADQUIRENCIA E SERVICOS;#BCO;;;1191101;;;GETNET MASTER DEBITO GETNET ADQUIRENCIA E SERVICOS
237;5840;9999;C;COM;GETNET VISA CREDITO GETNET ADQUIRENCIA E SERVICOS;#BCO;;;1191101;;;GETNET VISA CREDITO GETNET ADQUIRENCIA E SERVICOS
237;5841;9999;C;COM;GETNET VISA DEBITO GETNET ADQUIRENCIA E SERVICOS;#BCO;;;1191101;;;GETNET VISA DEBITO GETNET ADQUIRENCIA E SERVICOS
237;68;9999;D;COM;IMPOSTO ESTADUAL;1191201;;;#BCO;;;IMPOSTO ESTADUAL
237;2779;9999;D;COM;IMPOSTO MUNICIPAL PMSP;1191201;;;#BCO;;;IMPOSTO MUNICIPAL PMSP
237;11519;9999;D;COM;IMPOSTO S/OPER CAMBIO;1191201;;;#BCO;;;IMPOSTO S/OPER CAMBIO
237;3466;9999;C;COM;INCORPORACAO BANCOS;#BCO;;;1191301;;;INCORPORACAO BANCOS
237;102;9999;D;COM;IOF;5713002;;;#BCO;;;IOF
237;3934;9999;D;COM;IOF S/ UTILIZACAO LIMITE;5713002;;;#BCO;;;IOF S/ UTILIZACAO LIMITE
237;1227;9999;C;COM;LANCAMENTO A CREDITO;#BCO;;;1191101;;;LANCAMENTO A CREDITO
237;3462;9999;D;COM;LANCAMENTO A DEBITO;1191201;;;#BCO;;;LANCAMENTO A DEBITO
237;3308;9999;D;COM;LANCAMENTOS TRIC WEB;1191201;;;#BCO;;;LANCAMENTOS TRIC WEB
237;12451;9999;C;COM;LIB ANTEC FORNECEDOR;#BCO;;;1191101;;;LIB ANTEC FORNECEDOR
237;3461;9999;C;COM;LIB.CTA.VINCULADA-DBTP;#BCO;;;1191301;;;LIB.CTA.VINCULADA-DBTP
237;1135;9999;C;COM;LIBERACAO FINANCIAMENTO;#BCO;;;1191101;;;LIBERACAO FINANCIAMENTO
237;4255;9999;C;COM;LIQUID COBRANCA VALOR DISPONIVEL;#BCO;;;1191101;;;LIQUID COBRANCA VALOR DISPONIVEL
237;12869;9999;D;COM;LIQUID.ORDEM.PAGTO.EXP CAMBIO EXP CTR   000000446216531;1191201;;;#BCO;;;LIQUID.ORDEM.PAGTO.EXP CAMBIO EXP CTR   000000446216531
237;91;9999;C;COM;LIQUIDACAO COBRANCA;#BCO;;;1191101;;;LIQUIDACAO COBRANCA
237;56;9999;C;COM;LIQUIDACAO DE COBRANCA;#BCO;;;1191101;;;LIQUIDACAO DE COBRANCA
